Date,∆ Salmon (NOK/KG) 1w,∆ Salmon (NOK/KG) 2w,∆ Salmon (NOK/KG) 1m,∆ Salmon (NOK/KG) 3m,∆ Salmon (NOK/KG) 6m,∆ Salmon (NOK/KG) 12m,Acc 1w,Acc 1m,RVol 4w,RVol 13w,RVol 52w,Spread (FP - SSB),∆ Spread (FP - SSB),FWD 1m,∆ FWD 1m,FWD 3m,∆ FWD 3m,FWD 6m,∆ FWD 6m,FWD 12m,∆ FWD 12m,FWD Slope,FWD Curvature,∆ Export Volume 1w,∆ Export Volume 2w,∆ Export Volume 1m,∆ Chilean Exports 1w,∆ Chilean Exports 2w,∆ Chilean Exports 1m,∆ Chilean Exports 3m,∆ Total Biomass Monthly,∆YOY Total Biomass Monthly,Avg Weight (KG) Monthly,YOY Avg Weight (KG) Monthly,Harvest Intensity 1m Monthly,Harvest Intensity 3m Monthly,Loss Rate 1m Monthly,Loss Rate 3m Monthly,Loss Rate 6m Monthly,Smolt Release 2m Monthly,Smolt Release 3m Monthly,Smolt Release 4m Monthly,Smolt Release 5m Monthly,Smolt Release 6m Monthly,Smolt Release 7m Monthly,Smolt Release 8m Monthly,Smolt Release 9m Monthly,Smolt Release 10m Monthly,Smolt Release 11m Monthly,Smolt Release 12m Monthly,Smolt Release 13m Monthly,Smolt Release 14m Monthly,Smolt Release 15m Monthly,Smolt Release 16m Monthly,Smolt Release 17m Monthly,Smolt Release 18m Monthly,ISA Outbreak,ISA Outbreak 1m,ISA Outbreak 3m,Lice Outbreak,Lice Outbreak 1m,Lice Outbreak 3m,Sea Temp,Sea Temp 12m Avg,∆ EURNOK,∆ EURNOK 1w,∆ EURNOK 2w,∆ EURNOK 1m,∆ EURNOK 3m,∆ EURNOK 6m,∆ EURNOK 12m,CPI NO Monthly,NIBOR 3m,∆ Shrimp Price (Global) 1m Monthly,∆ Shrimp Price (Global) 3m Monthly,∆ Shrimp Price (Global) 6m Monthly,∆ Shrimp Price (Global) 12m Monthly,∆ Broiler Price (EU) 1w,∆ Broiler Price (EU) 2w,∆ Broiler Price (EU) 1m,∆ Broiler Price (EU) 3m,∆ Broiler Price (EU) 6m,∆ Broiler Price (EU) 12m,∆ Pig Price (EU),∆ Pig Price (EU) 1w,∆ Pig Price (EU) 2w,∆ Pig Price (EU) 1m,∆ Pig Price (EU) 3m,∆ Pig Price (EU) 6m,∆ Pig Price (EU) 12m,Meat CPI (EU) Monthly,∆ Fishmeal 1m Monthly,∆ Fishmeal 3m Monthly,∆ Fishmeal 6m Monthly,∆ Fishmeal 12m Monthly,Brent FWD Slope,Brent FWD Curvature,Soybean FWD Slope,Soybean FWD Curvature,Month_01,Month_02,Month_03,Month_04,Month_05,Month_06,Month_07,Month_08,Month_09,Month_10,Month_11
2006-06-14,0.0,0.0,0.0005050701949281242,-0.0009732859356125247,0.0,-0.0006367850661236988,0.0,0.0,0.0,0.0014079074453373004,0.0034121368265689904,-0.018285419949741803,0.0,-0.007970363875112862,0.0,-0.012029539578697644,0.0,-0.06996280258981322,0.0,-0.02138170192291984,0.0,-0.007388934077283088,0.006645209809141159,0.0,0.0,0.0,0.0,0.0,0.0,0.0007443205199887771,-0.007761832057750299,0.0002884253846748451,3.169831525748748e-05,-0.00032858218702506634,-0.0458003871566357,0.0,0.0,0.002107484216561811,-0.0004911696717046208,-0.002829468139432183,-0.0004733877417431511,0.002828281191082662,0.01910861397173351,-0.002510580127286749,-0.0011933044686046306,0.0015487009860021888,0.0,0.0,0.0009450501197797333,0.00014126857087670165,-0.0036938734758524432,-0.0023296146887899763,0.0017258770624910946,0.0063510970909492915,0.004704717239919591,0.007834475194432571,-0.0028914689042640208,-0.0015092740923044277,-0.001120925674228701,0.0,0.0,0.0,-0.006753980745400213,0.01644541538252285,0.0,0.0,0.0,0.0,0.0,0.0,0.0011704884325554959,-0.00011299670976873654,0.0,0.0,0.0001529663767897367,-0.0012102664738162516,0.0040762836020998006,0.0,0.0,-0.00010333430093347406,0.0,-0.0011480761138705662,0.0006996443669973098,0.004606296323592841,0.004503430291319149,0.003177257213068453,0.0,0.0034876813698721623,0.0068434180297147155,0.000950871400052178,-0.00433016345341459,-5.695911195416086e-05,-0.00019983632354148167,0.0036208922836066543,-0.0014603723576629062,-0.0018686197203500693,-0.000582466252030585,-0.00035090264496767166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-21,0.0,0.0,0.0005050701949281242,-0.0005105823692707571,0.0,-0.0006367850661236988,0.0,0.0,0.0,0.0014079074453373004,0.0034121368265689904,-0.0179739560133757,0.0,-0.003626516083628283,0.0,-0.007282039141488201,0.0,-0.07089600157562288,0.0,-0.02138170192291984,0.0,-0.007388934077283088,-0.02782239630734617,0.0,0.0,0.0,0.0,0.0,0.0,0.00019794210326223041,-0.007761832057750299,0.0002884253846748451,-0.00014120158614698965,-0.00032858218702506634,-0.003369271751797361,0.0,0.0,0.002107484216561811,0.00012810322590903328,-0.002829468139432183,-0.0004733877417431511,0.002828281191082662,0.01910861397173351,-0.002510580127286749,-0.0011933044686046306,0.0015487009860021888,0.0,0.0,0.0006298503931132169,0.00014126857087670165,-0.004153636641849492,-0.0023296146887899763,0.0017258770624910946,0.0063510970909492915,0.004704717239919591,0.007834475194432571,-0.0028914689042640208,-0.0022844704382654164,-0.002487215827849614,0.0,0.0,0.0,-0.006753980745400213,0.017011520686448754,0.0,0.0,0.0,0.0,0.0,0.0,0.0011704884325554959,-0.00011299670976873654,0.0,0.0,0.0001529663767897367,-0.0012102664738162516,0.0040762836020998006,0.0,0.0,-0.00010333430093347406,0.0,-0.0011480761138705662,0.0006996443669973098,0.004606296323592841,0.004503430291319149,0.0033183467667700045,0.0,0.0034876813698721623,0.0068434180297147155,0.000950871400052178,-0.0020733721273189934,-5.695911195416086e-05,0.0005445352872779556,0.004038362479105638,-0.0012554808150544263,-0.00048152233400721974,-0.0019622694979577835,0.0007741596286599463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-06-28,0.0,0.0,0.0005050701949281242,-0.0005105823692707571,0.0,-0.0006367850661236988,0.0,0.0,0.0,0.0031792847677055715,0.0034645745872892643,-0.0179739560133757,0.0,0.001170871684606953,0.0,-0.012119757355929085,0.0,-0.09997887496992777,0.0,-0.02112834145410071,0.0,-0.007388934077283088,-0.03391415928574132,0.0,0.0,0.0,0.0,0.0,0.0,0.00019794210326223041,-0.007761832057750299,0.0002884253846748451,-0.00014120158614698965,-0.00032858218702506634,-0.003369271751797361,0.0,0.0,0.002107484216561811,0.00012810322590903328,-0.002829468139432183,-0.0004733877417431511,0.002828281191082662,0.01910861397173351,-0.002510580127286749,-0.0011933044686046306,0.0015487009860021888,0.0,0.0,0.0006298503931132169,0.00014126857087670165,-0.004167813311525212,-0.0023296146887899763,0.0017258770624910946,0.0063510970909492915,0.004704717239919591,0.007834475194432571,-0.0026224019556179068,-0.001638973869382502,-0.0006525574087570167,0.0,0.0,0.0,-0.006753980745400213,0.017011520686448754,0.0,0.0,0.0,0.0,0.0,0.0,0.0011704884325554959,-0.00011299670976873654,0.0,0.0,0.0001529663767897367,-0.0009442800142850593,0.0040762836020998006,0.0,0.0,-0.00010333430093347406,0.0,-0.0011480761138705662,0.0006996443669973098,0.004606296323592841,0.004503430291319149,0.0033183467667700045,0.0,0.0034876813698721623,0.0068434180297147155,0.000950871400052178,-0.0020733721273189934,-5.695911195416086e-05,0.0005445352872779556,0.004038362479105638,-0.0014706523527294438,0.0002806759627185211,-0.0016526896296950545,0.0007741596286599463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-05,0.0,0.0,0.0005050701949281242,-0.0005105823692707571,0.0,-0.0006367850661236988,0.0,0.0,0.0,0.0031792847677055715,0.0034645745872892643,-0.017455840753506705,0.0,-0.010327840816252952,0.0,-0.012119757355929085,0.0,-0.09845539707065715,0.0,-0.02138170192291984,0.0,-0.007388934077283088,-0.02854707551295952,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018916542001642454,-0.007709310314121344,-0.0002574136516867733,-0.00014120158614698965,-0.00032858218702506634,-0.0037904074927635296,0.0,0.0,0.002705738879166709,0.00012810322590903328,-0.002829468139432183,-0.0004733877417431511,0.002828281191082662,0.01910861397173351,0.005866523773226399,-0.0011933044686046306,-0.00023394832086493753,0.0,0.0,0.0007298837695715034,0.006101680673521751,0.0021363550281933057,-0.0023296146887899763,0.0017258770624910946,0.0063510970909492915,0.005034979901984923,0.0065841816941042824,-0.0034137603924784205,-0.001638973869382502,0.0002775035861801235,0.0,0.0,0.0,-0.006753980745400213,0.017122724670113363,0.0,0.0,0.0,0.0,0.0,0.0,0.0011704884325554959,-0.00011299670976873654,0.0,0.0,0.0001529663767897367,-0.0005102985987742467,0.0036304202735182953,0.0,0.0,-0.00010333430093347406,0.0,-0.0011480761138705662,0.0006996443669973098,0.004606296323592841,0.0057356602128449405,0.0035311863761003847,0.0,0.0034876813698721623,0.0068434180297147155,0.000950871400052178,-0.0020733721273189934,-5.695911195416086e-05,0.0006308942357279186,0.0035329424775141574,0.013250734349818901,0.0005666283939087134,-0.0014016416584267783,0.0007741596286599463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-12,0.0,0.0,0.0005050701949281242,-0.0005105823692707571,0.0,-0.0006367850661236988,0.0,0.0,0.0,-0.0001498226302252566,0.0034121368265689904,-0.017455840753506705,0.0,-0.010327840816252952,0.0,-0.012119757355929085,0.0,-0.07877716294226304,0.0,-0.014928225034683669,0.0,-0.007388934077283088,-0.02854707551295952,0.0,0.0,0.0,0.0,0.0,0.0,0.00019794210326223041,-0.007709310314121344,-0.0002574136516867733,-0.00014120158614698965,-0.00032858218702506634,-0.0036421707005903844,0.0,0.0,0.00020102335484186384,0.00012810322590903328,-0.002829468139432183,-0.0004733877417431511,0.002828281191082662,0.01910861397173351,0.005866523773226399,-0.0011933044686046306,-0.00023394832086493753,0.0,0.0,0.0007298837695715034,0.006101680673521751,0.0021505316978690263,-0.0023296146887899763,0.0017258770624910946,0.0063510970909492915,0.005034979901984923,0.007834475194432571,-0.003980212028067462,-0.0022844704382654164,-0.0006676421523293581,0.0,0.0,0.0,-0.006753980745400213,0.017122724670113363,0.0,0.0,0.0,0.0,0.0,0.0,0.0011704884325554959,0.0006749581796735671,0.0,0.0,0.0001529663767897367,-0.0005102985987742467,0.0036304202735182953,0.0,0.0,-0.00010333430093347406,0.0,-0.0011480761138705662,0.0006996443669973098,0.004606296323592841,0.0057356602128449405,0.0035311863761003847,0.0,0.0034876813698721623,0.0068434180297147155,0.000950871400052178,-0.0020733721273189934,-5.695911195416086e-05,0.0006308942357279186,0.0035329424775141574,0.01177939898793234,0.0005666283939087134,-0.0014016416584267783,0.0007741596286599463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-19,0.0,0.0,0.0005050701949281242,-0.0005105823692707571,0.0,-0.0006367850661236988,0.0,0.0,0.0,-0.0001498226302252566,0.0034121368265689904,-0.017455840753506705,0.0,-0.010327840816252952,0.0,-0.012119757355929085,0.0,-0.07289645998378527,0.0,-0.014928225034683669,0.0,-0.007388934077283088,-0.02854707551295952,0.0,0.0,0.0,0.0,0.0,0.0,0.00019794210326223041,-0.007709310314121344,-0.0002574136516867733,-0.00014120158614698965,-0.00032858218702506634,-0.0036421707005903844,0.0,0.0,0.00020102335484186384,0.00012810322590903328,-0.002829468139432183,-0.0004733877417431511,0.002828281191082662,0.01910861397173351,0.005866523773226399,-0.0011933044686046306,-0.00023394832086493753,0.0,0.0,0.0007298837695715034,0.006101680673521751,0.0021505316978690263,-0.0023296146887899763,0.0017258770624910946,0.0063510970909492915,0.005034979901984923,0.007834475194432571,-0.003980212028067462,-0.0022844704382654164,-0.0006676421523293581,0.0,0.0,0.0,-0.006753980745400213,0.017122724670113363,0.0,0.0,0.0,0.0,0.0,0.0,0.0011704884325554959,0.0006749581796735671,0.0,0.0,0.0001529663767897367,-0.0007762850583054391,0.0036304202735182953,0.0,0.0,-0.00010333430093347406,0.0,-0.0011480761138705662,0.0006996443669973098,0.004606296323592841,0.0057356602128449405,0.0035311863761003847,0.0,0.0034876813698721623,0.0068434180297147155,0.000950871400052178,-0.0020733721273189934,-5.695911195416086e-05,0.0006308942357279186,0.0035329424775141574,0.01177939898793234,-0.00048152233400721974,-0.0014016416584267783,0.0007741596286599463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-07-26,0.0,0.0,0.0005050701949281242,-0.0005105823692707571,0.0,-0.0006367850661236988,0.0,0.0,0.0,-0.0001498226302252566,0.0034121368265689904,-0.0170611878291344,0.0,-0.010327840816252952,0.0,-0.012119757355929085,0.0,-0.0813195828784605,0.0,-0.02147782340499884,0.0,-0.008995667789220894,-0.02854707551295952,0.0,0.0,0.0,0.0,0.0,0.0,0.0004594062336050387,0.02015519349222919,-0.0002574136516867733,-0.00014120158614698965,-0.00032858218702506634,-0.04418531046569816,0.0,0.0,0.00020102335484186384,-0.0004911696717046208,-0.002829468139432183,-0.0004733877417431511,0.002828281191082662,0.01910861397173351,0.005866523773226399,-0.0011933044686046306,-0.00023394832086493753,0.0,0.0,0.0010450834962380197,0.0044902766247061,0.0021505316978690263,-0.0023296146887899763,0.0017258770624910946,0.0063510970909492915,0.005034979901984923,0.007834475194432571,-0.003980212028067462,-0.0008637775234215132,-0.0006676421523293581,0.0,0.0,0.0,-0.006753980745400213,0.01689581625143357,0.0,0.0,0.0,0.0,0.0,0.0,0.0011704884325554959,0.0006749581796735671,0.0,0.0,0.0001529663767897367,-0.0005102985987742467,0.0036304202735182953,0.0,0.0,-0.00010333430093347406,0.0,-0.0011480761138705662,0.0006996443669973098,0.004606296323592841,0.0057356602128449405,0.0035311863761003847,0.0,0.0034876813698721623,0.0068434180297147155,0.000950871400052178,-0.0010869580492762615,-5.695911195416086e-05,0.0006308942357279186,0.003429002649325585,0.012987552566761651,0.0005666283939087134,-0.000582466252030585,0.0007741596286599463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-02,0.0,0.0,0.0005050701949281242,-0.0005105823692707571,0.0,-0.0006367850661236988,0.0,0.0,0.0,-0.0001498226302252566,0.0034121368265689904,-0.0170611878291344,0.0,-0.007970363875112862,0.0,-0.010158784792367547,0.0,-0.07147456687542612,0.0,-0.015024346516762665,0.0,-0.008995667789220894,-0.030170203596723892,0.0,0.0,0.0,0.0,0.0,0.0,0.0004594062336050387,0.023077571531029132,-0.0002574136516867733,-0.00014120158614698965,-0.00032858218702506634,-0.04418531046569816,0.0,0.0,0.00020102335484186384,-0.0004911696717046208,0.0020349469999927736,-0.0004733877417431511,0.002828281191082662,0.01910861397173351,0.005866523773226399,0.0016821951135584357,-0.00023394832086493753,0.0,0.0,-0.0050029337961604225,0.0015047643044899446,0.002941065733487881,-0.000835343363362739,0.0017258770624910946,0.0063510970909492915,0.005034979901984923,0.007834475194432571,-0.003980212028067462,-0.0015092740923044277,-0.001120925674228701,0.0,0.0,0.0,-0.008072374041716675,0.01678461226776896,0.0,0.0,0.0,0.0,0.0,0.0,0.00042687399954515127,0.0006749581796735671,0.0,0.0,0.0001529663767897367,0.0011608778175865764,0.0037023347759313208,0.0,0.0,-0.00010333430093347406,0.0,-0.0011480761138705662,-1.2883080492796177e-05,0.004606296323592841,0.0057356602128449405,0.0035311863761003847,0.0,0.0034876813698721623,0.0068434180297147155,0.000950871400052178,-0.0004735758979223174,-5.695911195416086e-05,-0.00022680849306008912,-0.0010428279449880378,0.01174312854204021,-0.00048152233400721974,-0.000582466252030585,0.0007741596286599463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-09,0.0,0.0,0.0005050701949281242,-0.0005105823692707571,0.0,-0.0006367850661236988,0.0,0.0,0.0,-0.0001498226302252566,0.0034121368265689904,-0.0170611878291344,0.0,-0.010327840816252952,0.0,-0.010158784792367547,0.0,-0.07147456687542612,0.0,-0.015024346516762665,0.0,-0.008995667789220894,-0.030170203596723892,0.0,0.0,0.0,0.0,0.0,0.0,0.0004594062336050387,0.023077571531029132,-0.0002574136516867733,-0.00014120158614698965,-0.00032858218702506634,-0.04418531046569816,0.0,0.0,0.00020102335484186384,-0.0004911696717046208,0.0020349469999927736,-0.0004733877417431511,0.002828281191082662,0.01910861397173351,0.005866523773226399,0.0016821951135584357,-0.00023394832086493753,0.0,0.0,-0.0050029337961604225,0.0015047643044899446,0.002941065733487881,-0.000835343363362739,0.0017258770624910946,0.0063510970909492915,0.005034979901984923,0.007834475194432571,-0.003980212028067462,-0.0015092740923044277,-0.0006676421523293581,0.0,0.0,0.0,-0.008072374041716675,0.01689581625143357,0.0,0.0,0.0,0.0,0.0,0.0,0.00042687399954515127,0.0006749581796735671,0.0,0.0,0.0001529663767897367,0.0011608778175865764,0.0037023347759313208,0.0,0.0,-0.00010333430093347406,0.0,-0.0011480761138705662,-1.2883080492796177e-05,0.004606296323592841,0.0057356602128449405,0.0035311863761003847,0.0,0.0034876813698721623,0.0068434180297147155,0.000950871400052178,-0.0004735758979223174,-5.695911195416086e-05,-0.00022680849306008912,-0.0010428279449880378,0.01174312854204021,-0.00048152233400721974,-0.000582466252030585,0.0007741596286599463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-08-16,0.0,0.0,0.0005050701949281242,-0.0005105823692707571,0.0,-0.0006367850661236988,0.0,0.0,0.0,-0.0001498226302252566,0.0034121368265689904,-0.0170611878291344,0.0,-0.010327840816252952,0.0,-0.010158784792367547,0.0,-0.07147456687542612,0.0,-0.015024346516762665,0.0,-0.006252763273684121,-0.030170203596723892,0.0,0.0,0.0,0.0,0.0,0.0,0.0007443205199887771,0.023077571531029132,-0.0002574136516867733,-0.00014120158614698965,-0.00032858218702506634,-0.04466024098399093,0.0,0.0,0.00020102335484186384,-0.0004911696717046208,0.0020349469999927736,-0.0004733877417431511,0.002828281191082662,0.01910861397173351,0.005866523773226399,0.0016821951135584357,-0.00023394832086493753,0.0,0.0,-0.0050029337961604225,0.0015047643044899446,0.002941065733487881,-0.000835343363362739,0.0017258770624910946,0.0063510970909492915,0.005034979901984923,0.007834475194432571,-0.003980212028067462,-0.0015092740923044277,-0.0006676421523293581,0.0,0.0,0.0,-0.008072374041716675,0.01689581625143357,0.0,0.0,0.0,0.0,0.0,0.0,0.00042687399954515127,0.0006749581796735671,0.0,0.0,0.0001529663767897367,0.0011608778175865764,0.0037110572976598397,0.0,0.0,-0.00010333430093347406,0.0,-0.0011480761138705662,-1.2883080492796177e-05,0.004606296323592841,0.0057356602128449405,0.0035311863761003847,0.0,0.0034876813698721623,0.0068434180297147155,0.000950871400052178,-0.0004735758979223174,-5.695911195416086e-05,-0.00022680849306008912,-0.0010428279449880378,0.01174312854204021,-0.00048152233400721974,-0.000582466252030585,0.0007741596286599463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
