Date,∆ Salmon (NOK/KG) 1w,∆ Salmon (NOK/KG) 2w,∆ Salmon (NOK/KG) 1m,∆ Salmon (NOK/KG) 3m,∆ Salmon (NOK/KG) 6m,∆ Salmon (NOK/KG) 12m,Acc 1w,Acc 1m,RVol 4w,RVol 13w,RVol 52w,Spread (FP - SSB),∆ Spread (FP - SSB),FWD 1m,∆ FWD 1m,FWD 3m,∆ FWD 3m,FWD 6m,∆ FWD 6m,FWD 12m,∆ FWD 12m,FWD Slope,FWD Curvature,∆ Export Volume 1w,∆ Export Volume 2w,∆ Export Volume 1m,∆ Chilean Exports 1w,∆ Chilean Exports 2w,∆ Chilean Exports 1m,∆ Chilean Exports 3m,∆ Total Biomass Monthly,∆YOY Total Biomass Monthly,Avg Weight (KG) Monthly,YOY Avg Weight (KG) Monthly,Harvest Intensity 1m Monthly,Harvest Intensity 3m Monthly,Loss Rate 1m Monthly,Loss Rate 3m Monthly,Loss Rate 6m Monthly,Smolt Release 2m Monthly,Smolt Release 3m Monthly,Smolt Release 4m Monthly,Smolt Release 5m Monthly,Smolt Release 6m Monthly,Smolt Release 7m Monthly,Smolt Release 8m Monthly,Smolt Release 9m Monthly,Smolt Release 10m Monthly,Smolt Release 11m Monthly,Smolt Release 12m Monthly,Smolt Release 13m Monthly,Smolt Release 14m Monthly,Smolt Release 15m Monthly,Smolt Release 16m Monthly,Smolt Release 17m Monthly,Smolt Release 18m Monthly,ISA Outbreak,ISA Outbreak 1m,ISA Outbreak 3m,Lice Outbreak,Lice Outbreak 1m,Lice Outbreak 3m,Sea Temp,Sea Temp 12m Avg,∆ EURNOK,∆ EURNOK 1w,∆ EURNOK 2w,∆ EURNOK 1m,∆ EURNOK 3m,∆ EURNOK 6m,∆ EURNOK 12m,CPI NO Monthly,NIBOR 3m,∆ Shrimp Price (Global) 1m Monthly,∆ Shrimp Price (Global) 3m Monthly,∆ Shrimp Price (Global) 6m Monthly,∆ Shrimp Price (Global) 12m Monthly,∆ Broiler Price (EU) 1w,∆ Broiler Price (EU) 2w,∆ Broiler Price (EU) 1m,∆ Broiler Price (EU) 3m,∆ Broiler Price (EU) 6m,∆ Broiler Price (EU) 12m,∆ Pig Price (EU),∆ Pig Price (EU) 1w,∆ Pig Price (EU) 2w,∆ Pig Price (EU) 1m,∆ Pig Price (EU) 3m,∆ Pig Price (EU) 6m,∆ Pig Price (EU) 12m,Meat CPI (EU) Monthly,∆ Fishmeal 1m Monthly,∆ Fishmeal 3m Monthly,∆ Fishmeal 6m Monthly,∆ Fishmeal 12m Monthly,Brent FWD Slope,Brent FWD Curvature,Soybean FWD Slope,Soybean FWD Curvature,Month_01,Month_02,Month_03,Month_04,Month_05,Month_06,Month_07,Month_08,Month_09,Month_10,Month_11
2006-06-14,0.0012493151582209665,-0.0002594457483357167,9.214780830159272e-05,0.0007802516058124708,-9.456743834490191e-05,-0.001337316247617532,-0.0032354794740633535,-0.00024914836461099123,-0.00015515375528735943,-0.00010103819820861806,-0.0028613686565932646,0.000674883202567333,3.096761096352535e-05,-0.016569690529431805,-0.007720030409687182,-0.0004736553060271429,-0.001610644356301735,-0.00011157161435202503,-0.0013507807915848844,-0.0012852825379415836,0.0005809277581842022,0.002029561813178615,-0.00038067308517450953,6.905038562621374e-05,0.0010031149413304487,0.0010847595764011883,-0.0003572531690161549,-4.7888000576398195e-05,7.117149624805479e-05,-0.0011845903382331597,0.0035830557503440897,-0.0006113933640343256,-0.0009017378691610568,4.247963313324002e-05,-0.00031815811777586374,-0.0002902947814022109,0.00018332262536147943,0.0004575163862643805,0.00010242629492257101,-0.0002580082751554885,-0.00031365776758770147,-0.0016274467495172558,-0.0003577215250231725,0.00047937226538805343,-3.04744490654006e-05,-0.0007327868172810183,0.0006570797104129442,0.0007494043157331498,0.00016767550171040347,-0.00013028160065808297,-4.7240987503335493e-05,0.00014040469945842624,7.722699198516351e-06,-0.00016250052315044185,-0.0005920197325898327,0.0007844781597771297,-3.211476891692983e-05,0.0001665958767270328,-0.00017750152531012355,0.00028531087156405253,0.00045304652483502236,-0.0005189439634866738,0.0017176093541859479,0.0005149220434684393,0.0007015892745878478,4.713353766214085e-05,-0.0011324970330819997,0.0006235024753881919,-0.0004619589430023852,-0.00024214571024881967,-0.00014462858724538527,0.00027616445778230444,0.00026204825064417644,-0.0007780706417948009,-0.0007638602885094377,0.00011474859212806616,-4.282104199010856e-05,-0.000626696290742101,-0.00048749704922269866,-0.0008490844767181832,4.664885955293874e-05,0.0007872866105046957,-0.0001099830711359581,0.0005651125455816492,0.00021238388456405795,2.5374604753124414e-06,-0.0014517374870190306,3.828060272726016e-05,-5.003108339124193e-05,-4.1535789038137495e-05,-6.693365033003205e-05,0.00032329549111148115,1.7079281476994972e-05,-0.0002461037099867516,0.0002738453471819927,-0.000401440810208152,-0.002403795042438499,-0.00040151443303963275,-0.000494509456844267,0.0,-6.549974385033147e-05,0.0,-1.4057361038144321e-05,-7.216466240388151e-05,0.0,4.2071063994306256e-07,-3.2771745254596765e-05,0.0,0.0,0.0
2006-06-21,0.0009956195219671241,-0.0004677973609118061,-4.748204623570956e-05,0.0008247918490483848,-0.0006852975739019218,-0.0013635389405788913,0.006614890334658752,-0.00028428076937484853,-4.521992583974726e-05,-0.0007494142585997034,-0.002709872893818781,-5.401436098530767e-05,0.000562065515339274,-0.007832328825069125,0.004766726876650329,-0.0004558665000521122,0.001121909930077513,-0.00016087722097708808,-0.00011833819264129699,-0.0013642609774049742,0.00029945523524321495,0.001093381275602602,-0.0004543082142352856,-0.0007660931240786574,0.0002646720418232628,-0.001813239849528856,-0.00013116133912137635,-2.7013282176699675e-06,-8.200612108042142e-05,0.0006862131057686187,-0.0006597612888548398,-0.0010273627085252677,-0.0011790308150616965,0.0002870260977972703,-0.0010584699547095502,-0.0004576412142088193,-0.0001418782055409945,0.00024192498835580467,0.000215272418666383,-0.0004583211528501598,0.000849221673685914,-0.0010150381792058344,-0.00026927261063830195,-2.9019073171775606e-05,0.00018965470211394433,6.396461237042063e-05,0.0007531668947278098,0.00046935191047141616,0.00015462713823228067,7.823826159991372e-05,0.00011918729165689008,0.00023673173504290605,0.00030626027251800814,4.579965555999481e-05,-0.0007928878427323482,-0.00014451277441201313,0.00015653522327549062,0.0001903369800638213,0.0005683611087426346,0.0003332081528202912,-4.806839211073731e-05,-0.000530362286783428,0.0016009232058056331,0.0002172814649093623,-0.0023005583167278014,9.325854283170784e-05,-0.00043546931470654995,0.0011927187572880781,-0.00045180748152992,-0.000483583714624569,-0.0002867844269608602,0.00022159151445543185,4.123115796381694e-05,-0.0006162046262319704,-0.0005599716541374231,-0.00026394268623494856,-0.0002251893783225023,-0.0008292423961150843,-0.00019452563182949153,-0.001630901119794483,0.0004450475964609981,0.00082367046588687,-0.0004195471330578725,0.0006308295838322588,1.9987780203510305e-05,-0.0003662298689799451,-0.0008719725936484452,0.00027864407185329375,-0.00012376588623145093,-4.710458784295272e-05,-1.9018692351142238e-05,0.0005983964633172976,-6.340870701167762e-06,-0.00028892560140954244,1.4142260306754424e-06,-3.371078197149255e-05,-0.0023930545032828793,-0.000643431808476777,2.2860154778287783e-05,0.0,-4.450976495964559e-05,0.0,-3.6681425354376046e-06,-7.832747285068618e-05,0.0,-3.613688565891425e-06,1.3173151052349928e-05,0.0,0.0,0.0
2006-06-28,0.0021785281237765887,-0.00011664141529463092,-0.00010041663868066545,0.000758590988562165,-0.00045622466211629287,-0.0018611032309816056,0.006093105304734525,0.0003079782087820066,0.00042839213000667425,0.00013583381754260295,-0.002592664693538284,0.00037431130578613686,8.400527960815368e-05,-0.009608946581656012,-0.0021158196228544777,-0.00042758700504185864,-0.000551634488091113,-0.00011157161435202503,0.00045912315938749005,-0.001144728866152431,0.0007144932096719417,0.0014645899404386975,0.0009113008417819398,-0.00030559675367817764,-0.0001626765859109806,0.001437439564789747,-9.923036048246728e-05,0.0001346287028965329,0.0005369165766232746,0.002254496077371542,-0.0015140760932650205,-0.0006869916246184381,-0.0015329958796408223,0.00044769137944570306,-0.0008350678581719452,-0.0005415869304331314,-0.00022744863710157472,0.00028113938843302936,0.00022365627732354252,-8.600388865866106e-05,0.0004853831927315778,-0.0008169478182048227,-0.00010946929423709434,9.911728893675082e-05,0.0003038924935777803,-0.00017033214496874492,0.0011590061556429215,0.00045712241607697346,-1.5623415248220584e-05,7.823826159991372e-05,1.0400926723859891e-05,0.00014040469945842624,0.00027460835749251386,0.00014919591436567616,-0.0006842759713174924,-0.00012368701003687136,0.00011028360675279068,0.00021152927238136148,6.0558138020915726e-05,0.00028387405690951875,-5.22843474708833e-05,-0.0005519921093250887,0.0013669908427989712,0.0006695895518559422,0.001601177909324322,0.0012632801265506218,-6.216785650354854e-05,0.00031067465255743304,-0.00010601821903239007,-0.0004925236796549777,-0.0001355106479100659,0.0003588229481279178,9.951273175752952e-05,-0.00043660582660775014,-0.00014656799498297807,1.3117771173077345e-05,-4.282104199010856e-05,-0.0010504734022152278,-0.00011599572499742755,-0.0015387820086513431,0.000626835251150795,0.000772473578510841,-0.00025408745645896276,0.0005319585540009784,0.0006338594897728143,-0.0003662298689799451,-0.00022031471102556792,0.00036636402814842005,-4.882120678592285e-05,4.389296126051521e-06,-0.0001513472002619527,0.0010205471655743649,-6.340870701167762e-06,-0.00010852247360135749,0.000113373366715028,-0.0001975916530772461,-0.0032858388491130625,-0.00014041657784969036,-4.789874365321974e-05,0.0,-4.450976495964559e-05,0.0,-3.6681425354376046e-06,-7.216466240388151e-05,0.0,3.7814197151757233e-06,1.3173151052349928e-05,0.0,0.0,0.0
2006-07-05,0.001151447208539278,-0.00048286267841502866,8.242156801468175e-05,0.0010646228397693078,-0.0001409588596541158,-0.0022310539886581785,-0.004876021030478487,0.0001336587269135538,0.00030295200183787935,-0.0006788557506178637,-0.0024887764966974443,-0.0008354339337654612,0.0013461932465669625,-0.04213141676195959,-0.005563126671935557,-0.0007422350095886558,-0.0005593700117254798,-0.0009521680575297019,5.3693650486623824e-05,-0.0015336993355576155,0.0006898333890234153,0.002007764391358838,-0.0005066010540177311,-2.1480083329425863e-05,-0.00025644102175759046,0.0007390177474006542,-0.0002257632185578386,0.00017001031691545133,-0.00033359836584447976,0.002382735999113746,-0.0012667759296717694,-0.0015008410959806168,-0.0005007404968913954,0.00046760363552336253,-0.0007075132340059861,2.0548509782763712e-05,-0.00043896180269539054,-0.00015956750323392027,0.00022365627732354252,-0.00020543623619023385,-0.0005218702167327372,-0.0007149423868343959,-8.65978395496943e-05,0.00020373311410396266,5.0366731444034015e-05,-0.00035372596042824257,0.0007150069046032186,0.0009360603321998521,7.59360807554742e-05,-3.142288436839018e-05,-0.00032672610229203747,0.00042895707959619513,0.00031941640486173457,-0.00011099126524856368,-0.00019792141386569168,-0.0007724008832321163,-0.0005118033600551045,0.00013732878015737312,-0.00023091864103917933,0.0002379702844499111,-3.794124902748691e-05,-0.0005189439634866738,0.001760006687288324,0.00012896592067305465,-0.001285349566374856,-0.0006292546365757358,-0.0003658032007918513,0.0005706310870296958,-0.0008900201535722713,1.1492163549195833e-05,-6.296916407918729e-05,0.0002013516458564046,-0.0003306075163722315,2.6655781083989193e-05,-0.0006750629744962972,-0.00016977635573309078,-0.00015545865667447218,-0.0007939987930374532,-0.0006006006062851274,-0.00034152950766301577,0.00016356701546229804,0.0009318395180603907,9.372752962692838e-05,0.00020205043107541322,-0.00011479559037928249,-0.00020123788195756023,-0.0009154999129232996,0.0004152705729284719,-0.00027025772645772317,-2.595756305748935e-05,-0.00016180353312861894,0.0009050489876879329,-2.416920584938305e-05,-0.0001785544616138511,0.0003275550501839046,-0.000401440810208152,-0.0016659698478965646,-0.0008648564679443581,-0.000555268857497538,0.0,-6.549974385033147e-05,0.0,-1.8861712293390215e-06,9.481900350383935e-06,0.0,0.0002508776910277681,-3.2771745254596765e-05,0.0,0.0,0.0
2006-07-12,-0.0019911023623806236,0.0003922128481533813,0.00023007120572629273,-0.0008147423390470573,0.0001256658847477002,-0.0013472293467082241,-0.016560733374193535,9.61858862424548e-05,-0.00011513935809553636,-0.00015191139031092897,-0.0033122752466826478,-1.1353490005719238e-05,-0.008080124299531095,-0.02451408987186596,0.003254280784616089,-0.00035985916219971674,0.0001553241812804352,-0.0003813526375373825,0.00020094409841166537,-0.00044737500722374717,-0.0013371878826804523,0.0016126192644281714,0.00020905312497191504,0.0005668269247130883,-0.0004659174934792134,-0.0010214298603305832,0.00011155882805868136,6.807198391194778e-06,0.000812812116428149,0.001715478448816764,-0.0019497906175341023,-0.0008020273508039889,-0.001107817054797056,0.00029572768305289747,-0.0006867830437315991,-0.0002961508629113995,2.4394662073382186e-06,0.000876364869564129,4.4774545032906355e-05,-0.00013409476395355506,0.00026811518879020133,-0.000615473530958479,-3.8279125492195984e-05,0.00010835520322323756,-5.741198425493732e-05,-0.0004635617873050081,0.0008268468136703592,0.0002653113818700001,0.00016794540321595332,-9.006699437243602e-05,-0.0003642234315969705,9.914895916303388e-05,0.00021653685783660045,0.0004429053690631591,-0.00041945985893511965,-0.0006957121898090744,2.6868852826184327e-05,0.0002614197242102678,0.0007755937569271658,0.00013482189860251618,-0.00029393606392216624,-6.750215683551622e-05,0.0009136827398546556,0.00048333946339014245,-7.282359160951422e-05,8.699077755350751e-05,-0.0009021198998996897,0.0006707791005991226,-0.0010669117488651195,0.000257243847211722,-0.00012194902285895573,0.00013355856958050725,0.0012139671916268464,-0.00014975267645975517,0.0002493003816672406,-0.0005591763701945775,-0.00025340591446153666,-0.0008065514811479489,-0.0008201346542377318,-0.0014590771922495212,0.00010580220754509751,-1.5865861137940718e-05,-0.00031546713563840507,0.002452742092768358,0.000844957212950244,-0.00012078054852723654,-0.0006881906922168554,0.00025267626309498944,-0.00013160023990801224,0.0001787253755375149,-2.7995036732465497e-05,0.0008867248042825616,-9.277459016785473e-05,-0.0005081314944841026,5.494949933951344e-05,0.00017868815626566575,-0.0011810325062548777,-0.0004604800250925619,-0.0003924655498726248,0.0,-2.257273145737559e-05,0.0,-3.6681425354376046e-06,-7.216466240388151e-05,0.0,-0.00026135897613492615,-3.6270251900817706e-05,0.0,0.0,0.0
2006-07-19,0.0004592433376033568,0.00033304129125170923,0.000302886110587818,-2.770119946784232e-05,0.00012443868593493338,-0.001969311362706766,0.014591908355779374,0.00033146505715271504,-0.0004105289434297491,-0.00014729690618928864,-0.002914053516146555,0.0005647715495674728,0.000835818694740309,-0.024858787429717973,0.0020444780853070186,-0.00047007784689301574,-0.00022282534699281887,-0.0003749046780660392,0.00032042425586998506,-0.00024230101212327197,0.0005866680470864906,0.0014249221787361438,-0.0005816206156853076,8.758997088881546e-05,0.0002414292945684352,0.0006591890026146743,-0.00041401690069344107,0.0002471834501459703,0.0005930261636575477,-0.0002634627903074291,-0.0018080595613386924,-0.0013438064684293512,-0.001318189637312176,-0.0006157787634220485,-0.0009614731316385532,-0.0006295915404834243,-4.079129213848925e-05,0.0002675748081324495,0.00021444122016093964,0.00010389512163062301,0.0009497613470361298,-0.0005497770314917948,-0.00012726192580853635,2.3238340482540515e-05,0.0002831977858900111,-0.0003914079697089461,0.0005807995747703044,0.0005468041745311486,-0.00011922387630349448,-9.017658619908871e-05,-0.00033664898787306465,-0.00011797244736684515,9.992605756685193e-05,-0.00027247396373853805,-0.0001791409718655623,-0.0005575818522551036,-0.00020745010449777643,0.00015091078498022,0.00019079942288877306,0.001426509529906841,3.867927557324303e-05,0.00016049607282396346,0.0013848951171427325,-3.309690529281399e-05,0.00016878876448666775,-0.00018747089230200138,-0.0006112725461326134,0.001026278056686129,-0.00034609086008472844,-0.0006172815725375593,-0.0001392110203581284,-0.0002402378331502447,8.933898188786636e-06,3.3485315954287726e-05,-0.00021376382689406164,0.0005616284812686684,-0.000317398175826369,-0.0008531885807364103,-0.0005088055985255253,-0.0009069306361581812,0.00032691414786889484,0.0003363426606168677,-0.00029000690836663315,-8.687753717386882e-05,0.00013771099068568521,-0.0002454778315830855,-0.0007370899377122794,-3.337460022172635e-05,-0.00012376588623145093,-0.00011363114000564485,0.00016655650789838697,0.0007387340009066424,-0.00011619474234601745,-0.00033836818135789547,6.247653287964249e-06,-0.00034167115290805285,-0.0037501391269586363,-0.00037153719347725697,-0.0001358546608696222,0.0,-4.450976495964559e-05,0.0,-1.4057361038144321e-05,-7.216466240388151e-05,0.0,-0.00019864528907596104,-9.260724682918985e-05,0.0,0.0,0.0
2006-07-26,0.0019138389593669689,-0.000320379299244475,-3.197932530862153e-05,9.463550606926194e-05,0.0007242194284510821,-0.0019125136875488178,0.005789131089949068,0.0005179450754050907,-0.0002978533189770918,-5.0609677910836884e-05,-0.0023759122058445233,0.0004310151709559664,0.00039690736388983385,-0.03015870831988436,-0.0033993748915841712,-0.0003287502192315842,-0.00024563819417705563,-0.0003749046780660392,0.0003000834945637456,-0.0011381084260528576,0.0006109293193426287,0.002026011896504134,0.0002008218127138668,0.00013036494680424376,-0.0001308950216648429,-0.0008118437947315583,-3.664564867896449e-05,-6.159933026789304e-05,-0.0004396080380734923,-0.0013729972506411668,-0.00288489183118654,-0.0014078467475271217,-0.0012899061431017739,-0.0009727864296793302,-0.000608625544413292,-0.0009044259532012415,0.00013932647887023795,-0.00025571155800688136,0.00021444122016093964,-0.00014740653846051271,0.000510723955830043,-0.0008145687011352156,-0.00030598971010169565,0.00020480921761778623,-0.00011142024266082567,-0.00040362695761516954,0.0007143909268916294,0.0006586930253674677,-8.625264244884674e-05,-0.00011573980101776173,9.254425762521421e-05,0.00012812963180744327,9.992605756685193e-05,-0.0006100030467988298,-0.00019596211949000862,-0.0006047458569220527,-0.00043608494669701277,-7.034402564230055e-06,0.0006326889002621497,0.00023323643406165955,3.867927557324303e-05,-0.00011025891539681639,0.0009734348143985301,0.00036945971845921225,0.0003707661777741716,-0.00017533615296797312,-0.000557545140710496,-4.854251062270086e-05,8.46904091358342e-05,-0.0006302704810303787,-0.00029397419818352695,-0.0003926905166141226,-0.00028804923903034756,-5.4678856979987124e-05,-0.0002582989123833537,-0.0006301384642279761,-0.0001978987927576669,-0.001330063459852168,-0.000713649380474021,-0.0007869571375848939,0.0006638929459944284,0.0003327500054365299,0.00016215038610356656,0.0010098310015719907,0.0008509888489179301,2.3305102491362603e-05,-0.0009035879778435863,0.00042501540166214907,-0.00012376588623145093,1.5628022177449676e-05,-2.4394672680787243e-05,0.0005854784130404309,1.4512935404206979e-05,-0.0004693366173602433,0.0005409611497250138,-0.00017045044131221002,-0.0006183959946064905,-0.0006728428622610402,-0.00010496711658690079,0.0,-0.00021257374032430848,0.0,-1.4057361038144321e-05,2.8217438314664685e-05,0.0,-0.00026135897613492615,-3.2771745254596765e-05,0.0,0.0,0.0
2006-08-02,-0.001615757784888483,-8.975000556524214e-05,-4.304833407748964e-05,-0.0006300785212444365,0.00016645097734481953,-0.0016185511277261404,-0.009921723012381046,0.0004678095816751491,-0.00023995815243537912,-0.000276004579664907,-0.0023026284329804073,4.357211828368659e-05,-0.0016694608351477227,-0.0187002326457581,0.002580511280198873,-0.0003582766847881288,-0.00041400016203226156,-2.735027051308469e-05,0.00024237874272440993,-0.00021475538209567225,-0.0012284984252607764,0.002373957776913316,0.00015264626379678893,0.0001318472243905412,0.00016877892091855668,-0.0021416272368187327,0.00033580059510471516,-0.00020342877531293646,-0.00010941792798014951,0.0002374628157339244,-0.0029550958709343585,-0.0008381930833963698,-0.0004976492338406821,-0.000467641200366098,-0.0007315028081410136,-0.0003421640487796248,0.00017128043263101527,0.0006945657922776838,0.00021359439185974,-0.00011169707301864763,0.00032971687480397343,-0.0008923955381361935,-0.00015011821150127285,4.659023703006116e-05,-0.0007543644393095539,-0.0005253911647681016,0.0008346623464200397,0.0004994866200331107,8.812500177255345e-05,3.1374762424392644e-05,0.0010904503245264916,0.00012092694257714225,0.00021653685783660045,-0.0001801652119791935,-0.00032038835796536293,-0.001131694487449151,-9.08908817686623e-05,0.00012874345313770334,0.0005210523958186282,0.0003333746569054599,0.00013328924702005085,-0.00011025891539681639,0.002019209435127755,0.00029672399733787953,-0.00015459323166219752,-0.00027636102739252844,-0.0011406661370869792,0.0013446341626393622,0.0003123837517536078,-2.400213326104094e-05,0.00011459612582151503,-2.683449172422994e-05,0.00021640598698698468,0.00011677315059759414,-0.00031902866954751683,0.0006733235042956058,0.0003645149171314607,-0.0015387398964755302,-0.0008862500472289751,-0.0009668095291605374,0.0005445523845327492,0.0005916688669623728,2.9131961498743013e-05,0.0016631011818487172,0.000650900053051886,3.715866152464946e-05,-0.0005596856468837639,0.00012241612624013022,-0.00010040556847408619,0.0003988337915352115,-2.2871346632016745e-05,0.0005924123224272742,-9.074302901670536e-05,-6.115855988445325e-06,0.0005537757648389065,0.0003169520672376253,0.0002967637720159132,-0.0010068166986842645,-0.00019709142886871196,0.0,-1.4350909404692565e-05,0.0,-1.4057361038144321e-05,-4.81768405137301e-05,0.0,8.61211206934151e-06,0.00034851870285137777,0.0,0.0,0.0
2006-08-09,0.0007806123273683068,0.0005025780508094342,2.7243241785812778e-06,-0.0007568258705502583,0.00027763176103874545,-0.001739441457461517,0.006123544888052854,-8.12140999131517e-05,0.0005387581418058687,-0.0002531264913069487,-0.002101618421890443,0.00019368805325099885,1.711612798640088e-05,-0.022308049862779372,-0.0029530479947914162,-0.00021897397325168017,-0.0003861758082066268,8.307106973196338e-06,-0.0005138281448167022,-0.0002555641942860969,0.0005893549924296212,0.001085420122326363,0.00044461872442021807,-0.00054330143685703,0.0001479784588866558,-0.0018993439571251842,0.0009591647781546294,-0.00021951414374317115,-0.0002246193843102725,-5.939191711973453e-05,-0.002694373919902946,-0.0014503166407004856,-0.0010627539804203975,-0.0006766589733794633,-0.000227845656655076,-0.00011728739930108408,0.00044024031756566316,6.529584193286769e-05,4.807826186778919e-05,-1.85807434606472e-05,0.0005565620750001847,-0.0012574536684555303,-0.0005472555356770026,0.00018003798016269366,-0.0006601939436440688,-0.0004195011291818408,0.0008497996594862792,0.000585456874488898,0.0002078174976120339,-0.0001570814198630078,0.0005596994771023559,1.6765139516498018e-05,0.0002562157153326704,-0.0003795235680091108,-0.00018714783219576006,-0.0006643510902016994,-0.0002260490034187756,-1.2843832401083568e-05,0.0007994424144415318,0.000301492589703796,0.0005019828207752513,-0.0006315528734632085,0.0011103948001113337,0.0005344660907239994,-0.0015164226664060763,-0.0002033964555258339,0.0012272189805463077,-0.00019993839786537764,0.00022980381882277976,-0.0006217464327971538,-2.556299861843195e-05,0.00028670579901787677,0.0002138647158265738,0.00018072045906920086,-0.0003468017397691905,0.0007572596520706206,0.00035161480273256465,-0.0012757618794079527,-0.0002929841014486202,-0.0008272619148935156,0.000600244961178146,0.0011440162112345339,-8.384449877003949e-05,0.0009910548339034332,0.0005172715364753685,-6.957471202785495e-05,-0.0010723459123749232,8.141782469673164e-05,-1.748034918845259e-05,-0.00011879662705833605,3.5436340148381186e-05,0.0007544055793235293,-5.40924489142647e-05,4.723308291637381e-05,0.00032178321929677005,-0.000546249299400802,0.0003936926201959041,-0.0008905132442614258,-3.2069165879590656e-06,0.0,-2.084996110694708e-05,0.0,-1.4057361038144321e-05,-4.2014030066925425e-05,0.0,-3.613688565891425e-06,0.00034851870285137777,0.0,0.0,0.0
2006-08-16,0.0008181100190701311,0.0002936240428782623,-3.537634110195275e-05,-0.000830020655237054,-0.0001094066686942886,-0.0016770645496808853,0.003251953301038484,-0.00010087577606919692,0.00031408143416357273,-0.0006575812785369206,-0.0019593971659065228,0.00019368805325099885,0.0011893733234599046,-0.032382625752731375,-0.003482370505821865,-0.0004453427465602122,-0.00039447734119290554,-7.835876484816778e-05,-0.00031282882356388736,-0.0005562674090516585,0.0006615157453051556,0.0011223598714672099,-0.000523500606564963,-4.2268614518588463e-05,-0.0013695597422725614,0.00029137756039490946,-0.0003397172733982228,0.0002815982830005646,-0.000625891857140661,-0.0009603777163353646,-0.0034537049431718945,-0.0011973312776474665,-0.0006941609363500758,-0.0006334719330421285,-0.0005031547971964702,-0.0004294326532849291,0.0002239521503274222,5.3356665009047025e-05,0.0001095908195731348,-1.977287375894233e-05,0.00031611180532941405,-0.001499799821994781,-0.00038887464601271814,2.1179612554983565e-06,0.00013156703378362861,-0.00041812825628554425,0.0007653107753642442,0.0005012204720486854,0.0004311591958577116,-0.00010787382158031382,0.0006393119652105382,2.586674240509275e-05,7.722699198516351e-06,-0.00043929938692291833,-0.0002660973927922181,-0.0006299171855554397,-0.00028545020685349204,0.00034636093059483533,-2.3221375669298224e-05,0.00028723579091110576,8.066106873674331e-05,-0.0006315528734632085,0.0010655901728981575,7.56497242761643e-05,-0.0024261077504532137,0.0009082673873406719,-0.0003954880113970762,-0.0002433644385848334,-0.00020373134394026274,-0.0006211222245400428,-2.556299861843195e-05,0.00015461470053717994,4.365854994002252e-05,0.0003455476006384958,0.00046084848429092965,0.0007572596520706206,0.00029989065599011637,-0.0010098115372686816,-0.0006227748457602257,-0.0007110744453470174,0.0006411737908998597,0.0010418294363659718,-3.4872897307094785e-05,0.00021470125344814526,0.0005080200462941428,2.3305102491362603e-05,-0.0008965303326585831,1.0074289778290199e-05,-1.748034918845259e-05,0.00012125728095688658,-0.0001526983946929293,0.0005130476031034105,-9.074302901670536e-05,0.00010918074193695477,0.0004957190584879792,-0.00019467328103303904,0.0007438410163222135,-0.0011250922072562953,6.0025116188198116e-05,0.0,-5.046783640748527e-05,0.0,-1.4057361038144321e-05,2.9605624577535265e-05,0.0,-6.238567350107673e-06,0.00030692548612019476,0.0,0.0,0.0
